DFF,DFR,Altitude,Draw_D,Drain_D,LS,Lineam_D,MRVBF,MRRTF,LULC,SCA,Prifile_C,Plan_C,TRI,SPI,Slope,TWI,TPI,litho_recl,geomorph_R,grid_code,well_M
29.5319,0.12,351,2.95403,2.85975,0.48471,0.4859,6.63177,0.00036,2,29.52865,-0.00222,-0.06667,1.09545,136.41827,0.03332,7.65157,-1.27027,2,4,9.59,4
29.51884,0.12,352,2.9606,2.86383,0.70849,0.48589,6.08282,0.05376,2,24.77289,-0.00102,-0.00142,1.18322,105.81142,0.06002,7.35593,-0.02703,2,4,9.59,4
29.5058,0.12369,353,2.96693,2.8679,0.67323,0.48588,6.49175,1.93484,2,13.59245,0.00111,0.04444,1.18322,55.61581,0.04996,7.44358,1.13514,2,4,9.59,4
29.49279,0.13416,352,2.97303,2.87439,0.5517,0.48587,6.53687,0.69682,2,17.57359,-0.00055,0.01179,0.89443,66.37335,0.04711,7.58854,0.27027,2,4,9.59,4
29.57198,0.15,353,2.95319,2.85506,0.28851,0.48512,6.65392,0.37035,2,27.72219,0.00083,0.05893,0.63246,26.04229,0.02357,7.94552,0.10811,2,4,9.59,4
29.55891,0.15,353,2.95996,2.85917,0.64168,0.48512,6.42769,0.55411,2,24.85281,0.00072,-0.0137,1.09545,65.3387,0.05266,7.4131,0.43243,2,4,9.59,4
29.54586,0.15,354,2.96649,2.86326,0.44541,0.48511,6.61674,1.98459,2,14.55844,0.00266,0.01789,1,33.54102,0.03725,7.63299,1.78378,2,4,9.59,4
29.53283,0.15297,354,2.97278,2.86733,0.22981,0.4851,6.66374,1.98685,2,11.71573,0.00111,0.13333,0.7746,15,0.01667,8.39786,2,2,4,9.59,4
29.51983,0.16155,353,2.97884,2.87139,0.44714,0.48509,6.63604,1.89612,2,27.18491,0,0.06667,0.89443,34.05928,0.03332,7.86202,1.16216,2,4,9.59,4
29.59898,0.18,353,2.95909,2.85445,0.23137,0.48435,6.66204,0.05793,2,45.53468,0.00111,-0.13333,0.7746,19.99836,0.01667,8.12189,-0.13514,2,4,9.59,4
29.58592,0.18,354,2.96582,2.85857,0.28729,0.48434,6.65742,1.97491,2,11.71573,0.00194,0.10607,1.09545,21.2132,0.02357,8.13484,1.16216,2,4,9.59,4
29.57288,0.18,354,2.97231,2.86267,0.44541,0.48434,6.61731,1.97769,2,14.55844,0.00222,0.02981,1,33.54102,0.03725,7.72588,1.59459,2,4,9.59,4
29.55987,0.18248,353,2.97857,2.86675,0.54936,0.48433,6.5337,1.07555,2,17.57359,-0.00028,0.00589,0.89443,58.71949,0.04711,7.62468,0.83784,2,4,9.59,4
29.54688,0.18974,352,2.98458,2.87081,0.45359,0.48432,6.61733,0.05728,2,35.14719,-0.00044,-0.01789,0.7746,60.39779,0.03725,7.81937,-0.05405,2,4,9.59,4
29.62598,0.21,352,2.96492,2.85382,0.25036,0.48357,6.66329,0.00039,2,41.49914,-0.00111,-0.13333,0.7746,100.39993,0.01667,7.83953,-1.24324,2,4,9.59,4
29.61293,0.21,352,2.97161,2.85795,0.23826,0.48357,6.66688,0.0004,2,16.74098,-0.00333,0,1,45.18942,0.01667,8.23068,-0.97297,2,4,9.59,4
29.59991,0.21,352,2.97807,2.86205,0.23574,0.48356,6.66314,0.00061,2,89.33425,-0.00333,0,1,35.42275,0.01667,8.20126,-0.67568,2,4,9.59,4
29.58691,0.21213,352,2.98428,2.86614,0.23341,0.48355,6.66261,0.00282,2,219.79716,-0.00111,0,0.44721,26.94934,0.01667,8.15878,-0.43243,2,4,9.59,4
29.57393,0.2184,352,2.99025,2.87022,0.28879,0.48354,6.65642,0.03054,2,35.14719,0.00083,0.05893,0.63246,27.17146,0.02357,8.10143,-0.40541,2,4,9.59,4
29.65299,0.23431,353,2.97068,2.85317,0.44794,0.4828,6.63525,0.00165,2,70.29437,0,0,0.63246,35.94121,0.03332,7.87301,-0.27027,2,4,9.59,4
29.63996,0.24,353,2.97733,2.8573,0.23045,0.48279,6.66329,0.0089,2,24.85281,0.00111,0,0.44721,17.0294,0.01667,8.50002,-0.13514,2,4,9.59,4
29.62694,0.24,353,2.98374,2.86142,0.28729,0.48279,6.65679,0.05784,2,14.55844,0.00083,0.05893,0.63246,21.2132,0.02357,8.23504,0.10811,2,4,9.59,4
29.61395,0.24187,352,2.98991,2.86552,0.45674,0.48278,6.63271,0.00278,2,116.32975,0,0,0.63246,57.54836,0.03332,8.07707,-0.75676,2,4,9.59,4
29.60099,0.24739,351,2.99585,2.8696,0.33188,0.48277,6.65429,0.00038,2,28.9618,-0.00167,-0.11785,1.09545,272.16757,0.02357,8.05539,-1.64865,2,4,9.59,4
22.10493,1.86,367,1.89213,3.46927,0.56403,0.56263,4.04773,4.24401,2,44.32777,0.00055,-0.01179,0.89443,108.71569,0.04711,7.56193,-0.51351,2,4,1.03,2
22.08613,1.89,368,1.89105,3.46563,0.22981,0.56162,4.75516,4.45263,2,24.85281,0.00111,0,0.44721,15,0.01667,8.2812,0.21622,2,4,1.03,2
22.06736,1.92,368,1.89004,3.46715,0.45106,0.56057,3.45281,4.44402,2,35.14719,-0.00222,0.02981,1,51.8796,0.03725,7.29113,0,2,4,1.03,2
22.04861,1.95,370,1.88908,3.47109,0.80423,0.55949,0.14513,3.76464,2,14.55844,0.00165,0.03928,1.67332,75.51311,0.07059,6.92348,1.81081,2,4,1.03,2
22.02989,1.98,371,1.8882,3.48577,0.63622,0.55838,0.18088,4.32751,2,10.29437,0.00116,0.06219,1.41421,50.61398,0.05266,7.08905,2.64865,2,4,1.03,2
22.08157,1.86,368,1.88822,3.47109,0.44943,0.56393,4.33948,4.32927,2,35.14719,0,0,0.63246,39.47649,0.03332,7.6924,0.7027,2,4,1.03,2
22.06275,1.89,368,1.88714,3.46849,0.23037,0.56291,4.86065,4.46815,2,24.85281,0.00111,0,0.44721,16.75776,0.01667,8.2754,0.48649,2,4,1.03,2
22.04396,1.92,367,1.88613,3.46673,0.29737,0.56186,4.24951,4.48673,2,339.41125,0,-0.09428,0.63246,65.22357,0.02357,7.65298,-0.7027,2,4,1.03,2
22.02519,1.95,367,1.88519,3.46965,0.90719,0.56078,1.67878,3.88205,2,60,-0.00264,-0.02385,1.67332,187.85991,0.0744,7.03768,-0.89189,2,4,1.03,2
22.00645,1.98,369,1.88431,3.48499,0.63983,0.55967,0.41693,4.31817,2,21.61655,-0.00017,0.04533,1.41421,60.29879,0.05266,7.11832,0.97297,2,4,1.03,2
22.05822,1.86,369,1.88433,3.47368,0.22981,0.56523,4.42375,4.36165,2,11.71573,0.00111,0.13333,0.7746,15,0.01667,8.21272,1.89189,2,4,1.03,2
22.03938,1.89,368,1.88326,3.4713,0.44722,0.56421,3.98432,4.3996,2,35.14719,0.00044,0.01789,0.7746,39.29438,0.03725,7.5945,0.86486,2,4,1.03,2
22.02057,1.92,367,1.88225,3.46889,0.45165,0.56315,3.97789,4.46855,2,40.32344,0.00022,0.02385,0.7746,53.83527,0.03725,7.69052,-0.2973,2,4,1.03,2
22.00178,1.95,366,1.88132,3.47699,0.31731,0.56207,3.48457,4.50382,2,68.3916,-0.00278,-0.07071,1.09545,174.72556,0.02357,7.41837,-1.43243,2,4,1.03,2
21.98302,1.98,368,1.88044,3.48096,0.69456,0.56095,2.11893,4.41706,2,28.22633,0.00145,0.03129,1.34164,63.75584,0.06002,7.08334,0.43243,2,4,1.03,2
22.03489,1.86,368,1.88046,3.47645,0.69941,0.56652,0.90701,3.91084,2,17.57359,0.00102,0.00142,1.18322,78.109,0.06002,7.22295,0.97297,2,4,1.03,2
22.01604,1.89,367,1.8794,3.47408,0.70522,0.5655,2.18167,4.02806,2,17.57359,0.00051,0.00996,1.18322,95.72828,0.06002,7.27352,0.24324,2,4,1.03,2
21.9972,1.92,366,1.8784,3.47883,0.45885,0.56444,4.04026,4.47232,2,54.19576,-0.00067,-0.01193,0.7746,78.70129,0.03725,7.58936,-0.75676,2,4,1.03,2
21.9784,1.95,366,1.87747,3.48065,0.23278,0.56335,4.37799,4.55682,2,87.61993,0.00111,0,0.44721,24.76882,0.01667,7.90706,-0.83784,2,4,1.03,2
21.95961,1.98,366,1.8766,3.48009,0.67779,0.56223,2.58446,4.48875,2,109.86842,-0.00111,-0.02108,1.09545,172.06288,0.05266,7.64416,-0.97297,2,4,1.03,2
22.01158,1.86,366,1.87662,3.47919,0.72459,0.56782,2.15503,3.85957,2,27.73437,-0.00102,-0.00142,1.18322,157.17984,0.06002,7.30394,-0.94595,2,4,1.03,2
21.9927,1.89,365,1.87556,3.48211,0.4738,0.56679,4.01493,4.37075,2,27.88297,-0.00244,-0.02385,1,134.74251,0.03725,7.435,-1.45946,2,4,1.03,2
21.97385,1.92,365,1.87457,3.48593,0.23805,0.56573,4.94302,4.53482,2,51.19294,-0.00111,0,0.44721,44.37319,0.01667,7.80617,-1.24324,2,4,1.03,2
21.95502,1.95,365,1.87365,3.48341,0.24128,0.56463,4.91367,4.58649,2,71.92061,-0.00111,0,0.44721,57.71276,0.01667,7.86038,-1.27027,2,4,1.03,2
21.93622,1.98,365,1.87279,3.47956,0.4968,0.56351,3.98138,4.57534,2,52.627,-0.002,-0.03578,1,231.48265,0.03725,7.73037,-1.45946,2,4,1.03,2
19.81692,3.28907,365,1.7515,3.19428,0.30769,0.56582,4.65563,4.21212,2,124.23969,-0.00222,-0.09428,1.09545,118.41268,0.02357,7.8771,-1.32432,2,4,6.76,4
19.79754,3.31809,366,1.75318,3.19577,0.45365,0.56474,4.4962,4.25662,2,57.84053,0.00022,0.02385,0.7746,60.59916,0.03725,7.77537,-0.45946,2,4,6.76,4
19.77819,3.34712,366,1.75491,3.1976,0.2984,0.56364,4.14377,4.03965,2,220.94226,-0.00111,-0.04714,0.63246,70.18541,0.02357,7.56684,-0.86486,2,4,6.76,4
19.75887,3.37617,367,1.7567,3.19942,0.71617,0.56252,3.84258,0.28296,2,42.92773,-0.00077,-0.00569,1.18322,129.97844,0.06002,6.98455,-0.54054,2,4,6.76,4
19.73957,3.40523,369,1.75855,3.20123,1.0737,0.56139,1.22235,0.80232,2,21.9904,-0.00101,0.01207,1.67332,126.54944,0.08478,6.77953,0.86486,2,4,6.76,4
19.79404,3.28154,366,1.75166,3.19366,0.29359,0.56647,4.83585,4.25805,2,120,-0.00083,-0.05893,1.09545,47.72972,0.02357,7.92043,-0.56757,2,4,6.76,4
19.77464,3.31062,367,1.75334,3.1955,0.28783,0.56538,4.62581,4.27712,2,14.55844,0.00083,0.05893,0.63246,23.33508,0.02357,8.21405,0.37838,2,4,6.76,4
19.75527,3.33972,367,1.75508,3.19733,0.44985,0.56427,4.28633,4.17413,2,95.83643,0,-0.02981,0.7746,47.84409,0.03725,7.70324,-0.08108,2,4,6.76,4
19.73592,3.36883,368,1.75687,3.19915,0.45098,0.56314,3.92738,3.0417,2,23.47032,0,0.06667,0.89443,43.23465,0.03332,7.35474,0.40541,2,4,6.76,4
19.7166,3.39796,369,1.75871,3.20094,1.06994,0.562,3.46501,1.01465,2,24.77289,-0.00273,0.01836,2.04939,125.52451,0.08951,6.82536,0.72973,2,4,6.76,4
19.77118,3.27426,366,1.7519,3.19339,0.03001,0.56711,4.9417,4.30918,2,60.09116,0,0,0.63246,0,0,8.45161,-0.59459,2,4,6.76,4
19.75176,3.30341,367,1.75358,3.19522,0.44696,0.56601,4.71454,4.33827,2,17.57359,0.00022,0.02385,0.7746,38.45199,0.03725,7.82878,0.32432,2,4,6.76,4
19.73236,3.33257,368,1.75531,3.19704,0.03001,0.56489,4.56536,4.42598,2,9.80181,0,0,0.89443,0,0,10.78102,0.89189,2,4,6.76,4
19.71299,3.36174,367,1.7571,3.19885,0.29142,0.56375,4.21393,4.30851,2,36.66477,-0.00056,-0.07071,0.63246,38.20976,0.02357,7.65503,-0.64865,2,4,6.76,4
19.69365,3.39093,367,1.75894,3.20064,0.92016,0.56259,3.78212,0.09104,2,36.13689,-0.00485,-0.02385,2,226.46677,0.0744,7.09909,-1.27027,2,4,6.76,4
19.74834,3.26725,366,1.7522,3.19312,0.03001,0.56774,4.96129,4.31624,2,22.85206,0,0,0,0,0,8.81124,-0.62162,2,4,6.76,4
19.7289,3.29645,366,1.75388,3.19494,0.29567,0.56663,4.77972,4.36314,2,27.64346,-0.00139,-0.03536,0.63246,57.20643,0.02357,8.25953,-0.75676,2,4,6.76,4
19.70947,3.32567,367,1.75562,3.19674,0.28808,0.5655,4.62305,4.41429,2,35.14719,0.00028,-0.01179,0.63246,24.31918,0.02357,8.24878,-0.08108,2,4,6.76,4
19.69008,3.35477,367,1.7574,3.19853,0.03001,0.56435,4.44391,4.4309,2,43.23672,0,0,0,0,0,10.79128,-0.56757,2,4,6.76,4
19.67072,3.38376,367,1.75924,3.20031,0.23889,0.56318,4.1722,4.35431,2,50.10416,-0.00111,0,0.44721,47.72277,0.01667,7.60586,-1.10811,2,4,6.76,4
19.72552,3.26008,366,1.75258,3.19286,0.03001,0.56836,4.96811,4.23194,2,26.61171,0,0,0,0,0,9.0789,-0.64865,2,4,6.76,4
19.70605,3.28907,366,1.75426,3.19467,0.30401,0.56724,4.78512,4.28434,2,58.02671,-0.00111,-0.04714,0.63246,98.55392,0.02357,8.2036,-0.78378,2,4,6.76,4
19.68661,3.31809,367,1.75599,3.19646,0.23045,0.56609,4.65606,4.36798,2,35.14719,0.00111,0,0.44721,17.0294,0.01667,8.43233,-0.02703,2,4,6.76,4
19.66719,3.34712,367,1.75777,3.19824,0.23075,0.56493,4.52943,4.4242,2,27.03556,-0.00111,0,0.44721,17.9706,0.01667,8.45512,-0.43243,2,4,6.76,4
19.6478,3.37617,367,1.75961,3.2,0.23729,0.56375,4.36698,4.43571,2,28.07323,-0.00111,0,0.44721,41.38637,0.01667,7.84216,-0.86486,2,4,6.76,4
14.28435,7.62697,392,1.8184,0.88525,0.22981,0.43718,1.05643,6.60109,2,10.29437,0.00111,0.13333,0.7746,15,0.01667,8.66627,1.40541,2,4,1.17,2
14.28646,7.65682,392,1.8173,0.88337,0.22981,0.43619,1.28595,6.59534,2,12.42641,0.00333,0,1,15,0.01667,8.63393,0.97297,2,4,1.17,2
14.28863,7.68668,392,1.81619,0.87809,0.23211,0.4352,0.84725,6.57168,2,27.94789,-0.00111,0.13333,0.7746,22.49602,0.01667,8.06796,0.35135,2,4,1.17,2
14.29087,7.71653,393,1.81508,0.87141,0.64242,0.4342,0.42909,6.4188,2,17.57359,-0.00122,0.02319,1.09545,67.34966,0.05266,7.45782,0.81081,2,4,1.17,2
14.29317,7.74639,395,1.81396,0.86849,0.54428,0.43319,0.03633,6.46232,2,14.55844,0.00194,0.05303,1.26491,42.42641,0.04711,7.41323,2.56757,2,4,1.17,2
14.25442,7.62997,391,1.81783,0.88573,0.44847,0.43791,1.90572,6.59299,2,13.59245,0,0.06667,0.89443,37.20512,0.03332,8.13669,0.2973,2,4,1.17,2
14.25654,7.65982,390,1.81673,0.88385,0.47334,0.43693,1.99895,6.57402,2,29.57615,-0.00222,-0.06667,1.09545,102.58933,0.03332,7.94319,-1.13514,2,4,1.17,2
14.25871,7.68966,391,1.81563,0.88196,0.72359,0.43594,1.57291,6.36518,2,53.40755,-0.00026,-0.01422,1.18322,153.89864,0.06002,7.49269,-0.7027,2,4,1.17,2
14.26095,7.71951,393,1.81451,0.87278,0.91299,0.43494,0.471,6.0459,2,35.03415,0,0,1.26491,94.90536,0.06657,7.29669,0.89189,2,4,1.17,2
14.26326,7.74935,395,1.81339,0.86904,0.44541,0.43393,0.03214,6.51052,2,14.55844,0.00155,0.0477,1,33.54102,0.03725,7.58566,2.72973,2,4,1.17,2
14.22449,7.6331,390,1.81728,0.88621,0.23114,0.43865,2.07278,6.5963,2,36.52359,-0.00111,0,0.44721,19.26047,0.01667,8.55297,-0.56757,2,4,1.17,2
14.22661,7.66293,390,1.81617,0.88433,0.03001,0.43767,2.05021,6.57762,2,29.25262,0,0,0,0,0,8.2453,-1,2,4,1.17,2
14.2288,7.69276,390,1.81506,0.88234,0.73808,0.43668,1.88881,6.39347,2,33.66726,-0.00332,-0.04444,1.48324,204.67436,0.04996,7.51435,-1.37838,2,4,1.17,2
14.23104,7.7226,393,1.81394,0.87749,0.84948,0.43568,0.46246,6.00826,4,27.94789,0.00188,0.02092,1.48324,86.839,0.06861,7.24933,1.24324,2,4,1.17,2
14.23335,7.75243,394,1.81282,0.86929,0.44826,0.43467,0.09169,6.47917,2,11.71573,0,0.06667,0.89443,36.69021,0.03332,7.65851,2.08108,2,4,1.17,2
14.19457,7.63634,390,1.81672,0.88666,0.03001,0.43939,2.11349,6.58335,2,37.66162,0,0,0,0,0,9.87119,-0.13514,2,4,1.17,2
14.19669,7.66616,390,1.81562,0.88474,0.29161,0.4384,2.06365,6.54488,2,24.77164,-0.00139,-0.03536,0.63246,38.99696,0.02357,8.07674,-0.43243,2,4,1.17,2
14.19888,7.69598,391,1.8145,0.88229,0.45201,0.43741,1.62675,6.41526,2,33.15831,0.00089,0.00596,0.7746,55.03655,0.03725,7.68928,0.2973,2,4,1.17,2
14.20113,7.7258,392,1.81338,0.87996,0.55379,0.43641,0.29661,6.06902,4,14.55844,-0.00111,0.02357,0.89443,73.35944,0.04711,7.47781,1,2,4,1.17,2
14.20344,7.75562,393,1.81225,0.87273,0.63875,0.4354,0.15834,6.12146,2,35.14719,0.00127,0.01792,1.09545,57.38515,0.05266,7.28096,1.59459,2,4,1.17,2
14.16464,7.6397,390,1.81617,0.88707,0.23114,0.44012,2.2441,6.55737,2,70.29437,0.00111,-0.13333,0.7746,19.2494,0.01667,8.54105,0.56757,2,4,1.17,2
14.16677,7.6695,391,1.81506,0.88508,0.44541,0.43914,2.03264,6.45626,2,11.71573,0.00355,0.05367,1.48324,33.54102,0.03725,7.85088,1.35135,2,4,1.17,2
14.16896,7.69931,391,1.81395,0.88231,0.44853,0.43815,1.62936,6.24684,2,38.44527,0.00222,0,0.89443,37.33725,0.03332,7.80061,1.13514,2,4,1.17,2
14.17121,7.72912,391,1.81282,0.88039,0.91646,0.43715,1.21997,5.93115,2,45.2155,0.00221,0,1.41421,101.57089,0.06657,7.20011,0.78378,2,4,1.17,2
14.17353,7.75893,391,1.81169,0.87756,1.08954,0.43614,0.69465,5.88368,2,54.19576,0.00112,-0.01333,1.67332,162.38092,0.08478,7.0032,0.2973,2,4,1.17,2
8.005,3.7844,312,2.94285,2.63435,1.50381,0.00701,0.31909,0.33814,3,39.68177,0.00371,0.03578,2.64575,289.27838,0.11134,6.13419,2.37838,2,4,0.02,1
7.98209,3.77786,307,2.94752,2.63352,2.39014,0.00713,0.74955,0.0421,3,37.19663,-0.00241,0.0019,2.68328,924.08649,0.13658,6.07503,-1.05405,2,4,0.02,1
7.95922,3.77154,304,2.95218,2.63321,0.81382,0.00725,1.97505,0.00084,3,35.20071,-0.00332,0,1.34164,417.3775,0.04996,6.33725,-2.59459,2,4,0.02,1
7.9364,3.76545,304,2.95683,2.63379,0.23126,0.00736,2.89976,0.00141,5,16.97892,-0.00111,0,0.44721,19.64599,0.01667,8.78153,-1.43243,2,4,0.02,1
7.91363,3.75959,305,2.96147,2.6353,0.22981,0.00747,2.98232,0.20092,2,10.29437,0.00111,0.13333,0.7746,15,0.01667,8.79118,0.37838,2,4,0.02,1
7.98569,3.81366,309,2.9418,2.63353,1.194,0.00802,0.59327,0.2148,3,51.66909,-0.00082,0.00884,2,390.19724,0.094,6.25818,0.08108,2,4,0.02,1
7.96273,3.80716,306,2.94648,2.63205,1.21436,0.00813,1.26405,0.03757,3,64.84268,-0.00163,-0.00679,1.67332,476.71042,0.08478,6.39093,-1.37838,2,4,0.02,1
7.9398,3.80089,304,2.95115,2.63127,0.54027,0.00823,2.66589,0.00136,3,44.06514,-0.00155,-0.0477,1,446.90836,0.03725,6.68066,-2.02703,2,4,0.02,1
7.91693,3.79485,304,2.95581,2.63277,0.30155,0.00833,2.96939,0.0031,2,25.60955,-0.00056,-0.07071,0.63246,85.89202,0.02357,7.36251,-1.05405,2,4,0.02,1
7.89411,3.78904,305,2.96046,2.63467,0.22981,0.00843,2.98834,0.20089,2,11.71573,0.00111,0.13333,0.7746,15,0.01667,8.76419,0.54054,2,4,0.02,1
7.96645,3.84293,308,2.94075,2.63088,0.78972,0.009,1.09215,0.21405,2,288.91464,0.00051,0.00996,1.18322,390.96921,0.06002,6.43769,-0.35135,2,4,0.02,1
7.94343,3.83648,306,2.94545,2.63016,0.76272,0.0091,2.227,0.07413,2,283.71225,-0.00111,0,1,269.71152,0.04996,6.64215,-1,2,4,0.02,1
7.92045,3.83026,305,2.95013,2.63023,0.4891,0.00919,2.9253,0.02584,2,58.19466,0,-0.02981,0.7746,197.87888,0.03725,6.88106,-0.81081,2,4,0.02,1
7.89752,3.82426,305,2.9548,2.63196,0.28802,0.00928,2.98257,0.03271,2,17.57359,0.00028,0.0825,0.63246,24.0832,0.02357,8.4114,0.02703,2,4,0.02,1
7.87464,3.81849,304,2.95945,2.63402,0.29182,0.00937,2.98985,0.00239,2,25.2934,-0.00083,-0.05893,0.63246,39.90557,0.02357,8.39859,-0.48649,2,4,0.02,1
7.94728,3.87221,307,2.93971,2.62849,0.78575,0.00995,2.07773,0.09565,2,105.80541,-0.00077,-0.00569,1.18322,375.55048,0.06002,6.68944,-0.86486,2,4,0.02,1
7.9242,3.86581,306,2.94441,2.62761,0.30307,0.01004,2.88584,0.03095,2,368.35605,-0.00056,0.02357,0.63246,93.72249,0.02357,6.88374,-0.7027,2,4,0.02,1
7.90117,3.85964,306,2.9491,2.62864,0.22981,0.01013,2.97066,0.09292,2,11.71573,0.00111,0.13333,0.7746,15,0.01667,8.66452,0.2973,2,4,0.02,1
7.87819,3.85369,305,2.95378,2.63116,0.44794,0.01021,2.98625,0.03905,2,49.70563,0,0,0.63246,35.94121,0.03332,8.12189,0.02703,2,4,0.02,1
7.85525,3.84796,304,2.95845,2.63336,0.23579,0.01029,2.9903,0.0008,2,37.27166,-0.00111,0,0.44721,35.62329,0.01667,8.48006,-0.56757,2,4,0.02,1
7.92818,3.9015,306,2.93866,2.62668,0.78079,0.01088,2.8448,0.00709,2,314.53702,-0.00111,-0.04444,1.18322,319.80292,0.04996,7.32997,-1.43243,2,4,0.02,1
7.90504,3.89515,305,2.94337,2.627,0.27012,0.01096,2.95582,0.00205,2,128.57204,-0.00111,-0.13333,0.7746,220.6044,0.01667,7.27436,-1.51351,2,4,0.02,1
7.88195,3.88902,305,2.94807,2.62789,0.03001,0.01104,2.98036,0.00887,2,25.24677,0,0,0.63246,0,0,7.698,-0.72973,2,4,0.02,1
7.85891,3.88312,305,2.95276,2.62933,0.29028,0.01111,2.9877,0.02652,2,35.14719,0.00028,-0.01179,0.63246,33.3555,0.02357,8.4439,-0.08108,2,4,0.02,1
7.83592,3.87743,304,2.95744,2.63239,0.2965,0.01118,2.99026,0.00156,2,32.96953,-0.00139,-0.03536,0.63246,61.07534,0.02357,8.34994,-0.64865,2,4,0.02,1
4.6671,5.97369,330,5.54669,1.11898,0.66855,0.06858,1.95665,2.94677,2,70.06831,-0.00127,-0.01792,1.09545,143.3385,0.05266,7.19995,-1.32432,2,4,0.02,1
4.68817,5.97814,332,5.54906,1.11846,0.45009,0.06868,0.92686,3.19831,4,24.85281,0.00155,-0.01193,1,48.63492,0.03725,7.43179,0.51351,2,4,0.02,1
4.70933,5.98273,332,5.55142,1.11793,0.23266,0.06878,1.16017,3.16013,3,219.79716,-0.00111,0,0.44721,24.35244,0.01667,8.06131,0.48649,2,4,0.02,1
4.73059,5.98746,332,5.55375,1.11743,0.70016,0.06887,1.02821,2.71962,5,22.16388,0.00196,0.02276,1.34164,80.36333,0.06002,7.21382,0.62162,2,4,0.02,1
4.75176,5.99235,330,5.55606,1.11697,0.7205,0.06903,1.67054,1.70905,3,17.87002,-0.00349,-0.03414,1.61245,143.78427,0.06002,7.24484,-1.10811,2,4,0.02,1
4.77302,5.99737,330,5.55836,1.11661,0.29339,0.06918,2.41916,0.12156,3,20.97817,-0.00028,-0.0825,0.63246,46.84924,0.02357,7.64267,-0.48649,2,4,0.02,1
4.79437,6.00255,331,5.56063,1.11711,0.03001,0.06933,2.67661,1.76163,3,14.55844,0,0,0.63246,0,0,10.43459,1.35135,2,4,0.02,1
4.81582,6.00787,330,5.56289,1.11629,0.44965,0.06948,2.7783,1.37482,3,17.57359,0.00067,0.01193,0.7746,47.20251,0.03725,7.5025,1.2973,2,4,0.02,1
4.83735,6.01333,329,5.56513,1.11453,0.54953,0.06963,2.86474,0.4785,3,24.77289,0.00083,0.02946,1.09545,59.27154,0.04711,7.1715,1.18919,2,4,0.02,1
4.85898,6.01895,328,5.56734,1.114,0.67501,0.06978,3.05911,0.31424,3,11.71573,0.00111,0.04444,1.18322,59.24818,0.04996,7.15933,0.81081,2,4,0.02,1
4.68855,5.94401,331,5.54174,1.11845,1.12843,0.06901,1.43033,0.89979,5,22.16388,-0.0011,-0.01179,1.89737,195.22379,0.094,6.86321,-0.2973,2,4,0.02,1
4.70952,5.94848,333,5.54413,1.11793,0.54724,0.06911,0.24285,2.96271,2,24.77289,0.00194,0.00589,1.09545,51.83121,0.04711,7.18025,1.35135,2,4,0.02,1
4.73059,5.95309,333,5.5465,1.11739,0.23036,0.06924,0.58472,3.17791,3,30.57042,0.00111,0,0.44721,16.73895,0.01667,8.05335,1.16216,2,4,0.02,1
4.75176,5.95785,333,5.54885,1.11688,0.03001,0.0694,0.63298,2.90677,2,14.55844,0,0,0.63246,0,0,10.5304,1.21622,2,4,0.02,1
4.77302,5.96276,333,5.55117,1.11642,0.54428,0.06956,0.44445,2.35722,2,10.29437,0.0036,0.06482,1.67332,42.42641,0.04711,7.18705,1.67568,2,4,0.02,1
4.79418,5.96781,331,5.55348,1.11615,0.44988,0.06971,2.13559,1.35838,3,24.85281,-0.00222,0.02981,1,47.95274,0.03725,7.38428,0.37838,2,4,0.02,1
4.81544,5.97301,331,5.55577,1.11505,0.44541,0.06986,2.63898,1.08387,3,14.55844,0.00266,0.01789,1,33.54102,0.03725,7.377,1.13514,2,4,0.02,1
4.8368,5.97836,329,5.55804,1.11436,0.89943,0.07001,2.70407,0.10033,3,53.40755,0.00022,-0.00298,1.41421,165.3204,0.0744,7.15122,0,2,4,0.02,1
4.85824,5.98385,327,5.56029,1.11397,0.58649,0.07016,3.0422,0.0058,2,109.31557,-0.00249,-0.04125,1.26491,192.62621,0.04711,7.25339,-1.13514,2,4,0.02,1
4.87977,5.98949,327,5.56252,1.11344,0.23342,0.07031,3.43703,0.007,2,204.4669,-0.00111,0,0.44721,26.99606,0.01667,7.72611,-0.81081,2,4,0.02,1
4.7101,5.91434,334,5.53682,1.11791,0.69219,0.06945,0.06732,2.39277,2,11.71573,0.00391,0.064,1.94936,56.84424,0.06002,7.01009,2.56757,2,4,0.02,1
4.73097,5.91883,334,5.53922,1.11739,0.4462,0.06961,0.04374,3.08174,5,12.42641,-0.00022,0.03578,0.7746,36.04744,0.03725,7.42687,2.02703,2,4,0.02,1
4.75195,5.92346,333,5.5416,1.11685,0.44896,0.06977,0.55413,3.03263,3,35.14719,0,0,0.63246,38.37176,0.03332,7.57671,0.78378,2,4,0.02,1
4.77302,5.92825,332,5.54396,1.11631,0.45898,0.06993,1.00123,2.81109,5,92.22036,0.00022,-0.03578,0.7746,79.2053,0.03725,7.53956,-0.18919,2,4,0.02,1
4.79418,5.93318,332,5.5463,1.11534,0.44759,0.07008,0.95293,2.29956,3,17.57359,-0.00044,0.04174,0.7746,40.48997,0.03725,7.59013,0.48649,2,4,0.02,1
4.81544,5.93826,331,5.54862,1.11378,0.45196,0.07024,2.16765,0.39493,3,180,0.00022,-0.03578,0.7746,54.87771,0.03725,7.52314,0.40541,2,4,0.02,1
